Date,IV,NR,ER,MV,MD,HERC,HCAA,Year
2008-05-06,0.4070605790044215,0.1995795714650639,0.41541173808774357,0.7566464425797881,0.600345722336759,1.1449957784361642,0.5313231171586281,2000
2008-05-07,0.39904602473241235,0.18659468816801206,0.4055142601442432,0.7589258212831438,0.5980514093148532,1.1457286794453987,0.5192577486578405,2000
2008-05-08,0.40452297709267415,0.19172075710356906,0.4111688897770649,0.7646181614337957,0.604551208652053,1.151721937826423,0.524746229870171,2000
2008-05-09,0.4029209804658287,0.18844599580160337,0.41075477351657574,0.767731152918355,0.6075997487101061,1.167233896855938,0.5258851732618388,2000
2008-05-12,0.40639903133349753,0.19369051415028382,0.4143809746789655,0.7669675649493368,0.6080072914417438,1.1641258901072744,0.5307340950652728,2000
2008-05-13,0.4027328159100543,0.19305343253277374,0.4138044927782052,0.7595510982211389,0.6050516333111164,1.1720728713875355,0.5341170521513423,2000
2008-05-14,0.4040964599930392,0.1960441446931398,0.4149453631623281,0.7565075217648725,0.6038547503372127,1.1639527454251448,0.5342754419612061,2000
2008-05-15,0.41288615341818824,0.2045124319255467,0.4230250915001861,0.7654826679474656,0.6109374426139005,1.166515632597883,0.5421332028984391,2000
2008-05-16,0.4150221151601978,0.20692763518706303,0.42703740813934665,0.7678769779108783,0.6164188423816948,1.1789112685491516,0.5461012185426646,2000
2008-05-19,0.4160890394175436,0.20766477260520055,0.4269717226400116,0.7679439689922074,0.6158697692371309,1.1710340403161097,0.5429403845763738,2000
2008-05-20,0.4151604983076813,0.2031886115269641,0.42635340139182776,0.7747046925038108,0.6211508062064974,1.1880454113818852,0.5430030747427099,2000
2008-05-21,0.4066058076282564,0.1918155996740405,0.4194169176344038,0.774023051548208,0.6205923995839966,1.206278106005119,0.537303583686892,2000
2008-05-22,0.4035100630011159,0.1917739103000824,0.41578468689120784,0.7635165433281259,0.6118228439787683,1.1858093991414385,0.532895586639567,2000
2008-05-23,0.39884866757868576,0.18221734218755636,0.4099574573199898,0.7703499347628382,0.6137775076734788,1.1962331362248562,0.5275985318007994,2000
2008-05-27,0.3986819956872427,0.18374878690717544,0.40961592715101025,0.7660631611724715,0.6105484041898221,1.1870668845977894,0.527104393990516,2000
2008-05-28,0.39943270093287886,0.1879032930043194,0.4133110083890783,0.7616607137350657,0.6119509905687008,1.1943125368733498,0.5335301627785869,2000
2008-05-29,0.3975711048632735,0.18880741575871873,0.40715004280378975,0.7494732835370359,0.5980105621412337,1.14594735688814,0.5211449535000927,2000
2008-05-30,0.40170951565247215,0.19207773404917394,0.4133266202611938,0.7572716796766867,0.6071357169178457,1.1694149362777941,0.5309968958394029,2000
2008-06-02,0.4002491099894949,0.18831120355497166,0.41142441759723547,0.7608967433475826,0.6085793445327956,1.1751167961748044,0.5287466938500753,2000
2008-06-03,0.39840982720746787,0.18380424363215964,0.40597063864593785,0.7623602326903884,0.6050798168371938,1.1584120285225636,0.5204894601508261,2000
2008-06-04,0.3972955729623546,0.18363855926206774,0.40481944938919123,0.7583988448660419,0.6025908794675481,1.1537553148718684,0.5200545171760613,2000
2008-06-05,0.4077567672017399,0.20098944214184833,0.4236350825078121,0.7598664917880524,0.6158907671076157,1.195115245945547,0.5482728614568659,2000
2008-06-06,0.39536933604576197,0.17957635828336072,0.41183390905844464,0.7700207998270459,0.6211080764116081,1.2297058463214938,0.5371268059727292,2000
2008-06-09,0.3936612570624036,0.17903597351170664,0.40965960881217467,0.7643003403965967,0.6167681038178354,1.2177075631698577,0.5325194116760497,2000
2008-06-10,0.38680246769230986,0.17429042903923264,0.40263755890666486,0.7528395812244575,0.60595759188496,1.2039515045248002,0.5267809756398891,2000
2008-06-11,0.38180785494607417,0.1637734797573125,0.3995625469429913,0.7625046801548818,0.6134786729097395,1.2407010485829066,0.5258836324521685,2000
2008-06-12,0.37851179176597083,0.16406204732250074,0.39882710612935424,0.7539808892460693,0.6094307234447847,1.244674119316279,0.5302645926281708,2000
2008-06-13,0.38585488693014525,0.17608837565956814,0.4092483967228542,0.7525150416056208,0.6145097295570481,1.253365651928799,0.5449882621841653,2000
2008-06-16,0.3864648469708132,0.17641587380614232,0.4106460845874531,0.7546725760534632,0.6166181123818315,1.2622060270707975,0.5483107608135853,2000
2008-06-17,0.38580851315841924,0.17304189217693677,0.40937353807434906,0.7591508173784629,0.6196512831469172,1.2670424986426858,0.544426414231538,2000
2008-06-18,0.385406811875846,0.1681700444521732,0.40857350881725285,0.768642318951609,0.6259055271097216,1.284050250672239,0.5429012829408406,2000
2008-06-19,0.3852146342688021,0.16993219511345825,0.4060722662128211,0.7615389246303104,0.6184878405562633,1.256782648534473,0.5386693529102855,2000
2008-06-20,0.3774255222332308,0.15668477552172533,0.3970920864038914,0.7662419032028343,0.617963643105744,1.2673977267420549,0.5288007655864655,2000
2008-06-23,0.37670463525392517,0.15650952171193144,0.3970077051328593,0.7641342129820554,0.6180047818774672,1.2668243724933217,0.5268562742531253,2000
2008-06-24,0.37419215974010056,0.1519933822645454,0.3922953356245753,0.7648815500267292,0.6152552655326327,1.2560392221466716,0.5181593849508837,2000
2008-06-25,0.3771981151366297,0.1565475582731255,0.39531548860288623,0.764082145467756,0.6157600797828371,1.250844413530488,0.5216152077339606,2000
2008-06-26,0.3652679896429143,0.13658111737106604,0.3836209506618995,0.773132124844877,0.6188303502704373,1.2820001570644317,0.5103408314155882,2000
2008-06-27,0.3644168446261442,0.13407408818680966,0.3821477391661905,0.7761142680590103,0.6203556495470279,1.2835553304478364,0.5080912461776084,2000
2008-06-30,0.36585316551579705,0.13559555456849992,0.3833023765610317,0.7755999640402702,0.6215819021732374,1.2786009471540103,0.5052211045213251,2000
2008-07-01,0.36689433286757334,0.1375791631319525,0.38664112550017693,0.7761823337468403,0.6243752233059667,1.2950522192837743,0.5120925512366972,2000
2008-07-02,0.357572586973842,0.12340694439732247,0.37667496068612016,0.7787243025027573,0.6232690760789801,1.3070305794259256,0.5001089865700383,2000
2008-07-03,0.3565347736199196,0.12296056723513149,0.3757645779992751,0.7768344961900728,0.6219449658025928,1.30647172721988,0.501024654588865,2000
2008-07-07,0.35381770845748095,0.1190903332203368,0.36988613275316706,0.7742552891910532,0.6164409562567754,1.2828175547916025,0.4908967774017947,2000
2008-07-08,0.3630774239850194,0.1301200895253105,0.3743406956299846,0.7745295652623185,0.610545717857633,1.2435613443349536,0.4935583392888132,2000
2008-07-09,0.355861386398449,0.11651344710129363,0.36357692868522706,0.7781650047821289,0.609645086254065,1.2384598785034924,0.47671441178818963,2000
2008-07-10,0.3619869392577024,0.12412465087121172,0.3744012400045813,0.7842414708301688,0.6225743760547582,1.2724647963736122,0.49222321883113684,2000
2008-07-11,0.35437591938292057,0.1169269490103686,0.3681367648318461,0.7777989160541257,0.6173271949684727,1.2768096145607823,0.48852607954543825,2000
2008-07-14,0.35270916865227386,0.11325494134258451,0.3645832910607265,0.7793681754142752,0.6162645508840849,1.2688541112109442,0.48212633792697446,2000
2008-07-15,0.34664028529032254,0.10481287112238968,0.35251426268401054,0.7742475304774081,0.6058519789272465,1.2254202356348016,0.46307738350504146,2000
2008-07-16,0.35176963496943014,0.11758754001076799,0.36007088183403035,0.7658841229208271,0.5986454313943561,1.2211971770376326,0.4823719656717207,2000
2008-07-17,0.3475036260798594,0.11877701629569004,0.35377527453183233,0.7491407299986819,0.5805017757991959,1.1789418317624305,0.4770450439140297,2000
2008-07-18,0.3445697710109854,0.11742547692063221,0.34969707100642533,0.7407149598946465,0.5722269663391659,1.1571914709168545,0.4677596601099199,2000
2008-07-21,0.3460010292189324,0.11849515740463845,0.350918877374532,0.7420134668677665,0.5733488252813248,1.1567057686283957,0.46751394662180634,2000
2008-07-22,0.349914692995575,0.1257985342511212,0.3531789070450031,0.7368375269739258,0.565023757499246,1.1367843571487555,0.4738485896359894,2000
2008-07-23,0.3480290302797593,0.12545292829353727,0.34869735647837086,0.7311929160577071,0.5568400792368358,1.1098216445587354,0.46844119258906636,2000
2008-07-24,0.34133736246295765,0.11002668496921464,0.3353136096587823,0.73862162531886,0.5541178482163787,1.0885917970827976,0.44467794079765577,2000
2008-07-25,0.3387405551311389,0.11064361524940103,0.33433718919047273,0.7306952603652814,0.5500118414481032,1.0846913198133454,0.4464647088866318,2000
